#,moniker_name,domain,reliability_mean,reliability_label,bias_mean,bias_label
3199,ABC 25 News KXXV - Waco,.kxxv.com,41.79166688,Reliable; Analysis/Fact Reporting,-0.1875,Middle
3200,NBC 6 Spokane - KHQ Local News,.khq.com,41.31250063,Reliable; Analysis/Fact Reporting,-0.104166875,Middle
3201,RFD-TV,.rfdtv.com,40.51111133,Reliable; Analysis/Fact Reporting,-0.022222,Middle
3202,KX News North Dakota KXMB,.kxnet.com,41.07843176,Reliable; Analysis/Fact Reporting,-0.039215882,Middle
3203,NewsCenter1 KNBN-TV Rapid City,.newscenter1.tv,42.15555467,Reliable; Analysis/Fact Reporting,-0.066666667,Middle
3204,The Atmore Advance,.atmoreadvance.com,41.11111,Reliable; Analysis/Fact Reporting,0.111111333,Middle
3205,The Bogalusa Daily News,.bogalusadailynews.com,41.2,Reliable; Analysis/Fact Reporting,3.944444444,Middle
3206,The Cordele Dispatch,.cordeledispatch.com,40.8,Reliable; Analysis/Fact Reporting,0,Middle
3207,Shelby County Reporter,.shelbycountyreporter.com,41.33333412,Reliable; Analysis/Fact Reporting,-0.058823529,Middle
3208,The Jamestown Sun,.jamestownsun.com,40.51111133,Reliable; Analysis/Fact Reporting,-2.518517778,Middle
3209,NBC LEX 18 WLEX - Lexington,.lex18.com,41.38596474,Reliable; Analysis/Fact Reporting,-0.052631579,Middle
3210,CBS 9 KXLH Helena,.kxlh.com,41.822224,Reliable; Analysis/Fact Reporting,-0.511111333,Middle
3211,CBS 4 KXLF - Butte,.kxlf.com,41.875,Reliable; Analysis/Fact Reporting,-0.270833125,Middle
3212,News Channel Nebraska,.newschannelnebraska.com,40.91111133,Reliable; Analysis/Fact Reporting,-0.044444667,Middle
3213,WFFT FOX 55 Fort Wayne,.wfft.com,41.822222,Reliable; Analysis/Fact Reporting,-0.044444667,Middle
3214,The Salinas Californian,.thecalifornian.com,44.516666,Reliable; Analysis/Fact Reporting,-2.449275652,Middle
3215,Midland Reporter-Telegram,.mrt.com,41.85416625,Reliable; Analysis/Fact Reporting,-0.22916625,Middle
3216,Tallahassee Democrat,.tallahassee.com,41.95833375,Reliable; Analysis/Fact Reporting,-2.070174737,Middle
3217,The Macon Telegraph,.macon.com,41.22222267,Reliable; Analysis/Fact Reporting,0,Middle
3218,Capital Gazette,.capitalgazette.com,42.71111067,Reliable; Analysis/Fact Reporting,-1.066666667,Middle
3219,The Sun Herald,.sunherald.com,41.555555,Reliable; Analysis/Fact Reporting,-0.148148333,Middle
3220,Nashua Telegraph,.nashuatelegraph.com,42.400001,Reliable; Analysis/Fact Reporting,-0.8000005,Middle
3221,CatholicVote,.catholicvote.org,14.09661841,Unreliable; Misleading,15.44927609,Strong Right
3222,Times Observer,.timesobserver.com,41.89583375,Reliable; Analysis/Fact Reporting,0,Middle
3223,Observer-Reporter,.observer-reporter.com,39.93333333,Generally Reliable/Analysis OR Other Issues,0,Middle
3224,Rock Hill Herald,.heraldonline.com,42.19791563,Reliable; Analysis/Fact Reporting,0.125,Middle
3225,The Daily Press - Newport News,.dailypress.com,43.49019647,Reliable; Analysis/Fact Reporting,-0.333333529,Middle
3226,The Journal - Martinsburg,.journal-news.net,41.222222,Reliable; Analysis/Fact Reporting,0,Middle
3227,9&10 News WWTV | WWUP,.9and10news.com,41.03703611,Reliable; Analysis/Fact Reporting,-0.277777778,Middle
3228,BoatUS Magazine,.boatus.com,38.222222,Generally Reliable/Analysis OR Other Issues,0,Middle
3229,Chicago Magazine,.chicagomag.com,35.17777733,Generally Reliable/Analysis OR Other Issues,-5.652777917,Middle
3230,CBS WNEM TV5 News Michigan,.wnem.com,41.80000067,Reliable; Analysis/Fact Reporting,0,Middle
3231,ABC KRGV 5 - Rio Grande Valley,.krgv.com,41.98039294,Reliable; Analysis/Fact Reporting,-0.549019412,Middle
3232,Scotsman Guide,.scotsmanguide.com,38.88888867,Generally Reliable/Analysis OR Other Issues,0.355555333,Middle
3233,NBC 21 WFMJ Youngstown,.wfmj.com,40.75000063,Reliable; Analysis/Fact Reporting,-1.894735789,Middle
3234,FOX 40 News WICZ TV,.wicz.com,40.11111133,Reliable; Analysis/Fact Reporting,-1.981480556,Middle
3235,The Enterprise,.enterprisenews.com,44.17777733,Reliable; Analysis/Fact Reporting,-0.399999333,Middle
3236,FOX 7 News Miami WSVN,.wsvn.com,41.47368368,Reliable; Analysis/Fact Reporting,-0.035087368,Middle
3237,NBC KTVH 12 - Helena,.ktvh.com,42.2999995,Reliable; Analysis/Fact Reporting,-0.2,Middle
3238,Pine Journal,.pinejournal.com,42.39215647,Reliable; Analysis/Fact Reporting,0,Middle
3239,WTVA 9 News,.wtva.com,41.8,Reliable; Analysis/Fact Reporting,0,Middle
3240,First For Women,.firstforwomen.com,36.95555467,Generally Reliable/Analysis OR Other Issues,0,Middle
3241,Hemmings Motor News,.hemmings.com,37.63541688,Generally Reliable/Analysis OR Other Issues,0,Middle
3242,The Knot,.theknot.com,34.68627529,Generally Reliable/Analysis OR Other Issues,-5.710146087,Middle
3243,Magnolia Journal,.magnolia.com,34.133334,Generally Reliable/Analysis OR Other Issues,0.044444667,Middle
3244,Electric Cooperatives of Arkansas,.aecc.com,40.44444467,Reliable; Analysis/Fact Reporting,0,Middle
3245,Pioneer Utility Resources,.pioneerutilityresources.com,38.46666667,Generally Reliable/Analysis OR Other Issues,-0.111111333,Middle
3246,Woman's Day,.womansday.com,36.59999867,Generally Reliable/Analysis OR Other Issues,0,Middle
3247,The Record Courier,.recordcourier.com,41.12962944,Reliable; Analysis/Fact Reporting,0.148148333,Middle
3248,KITV 4 Island News,.kitv.com,41.066666,Reliable; Analysis/Fact Reporting,-0.155555333,Middle
3249,The Daily Sceptic,.dailysceptic.org,15.072465,Unreliable; Misleading,17.3059363,Strong Right
3250,The Patriot Project,.patriotproject.com,24.04444333,Mixed Reliability/Opinion OR Other Issues,13.86338885,Strong Right
3251,Issues & Insights,.issuesinsights.com,20.60526158,Unreliable; Problematic,18.36363591,Hyper-Partisan Right
3252,OpentheWord,.opentheword.org,25.96153731,Mixed Reliability/Opinion OR Other Issues,11.31914979,Skews Right
3253,Naharnet,.naharnet.com,42.31111067,Reliable; Analysis/Fact Reporting,-0.577777333,Middle
3254,Taki’s Magazine,.takimag.com,16.35294078,Unreliable; Problematic,17.7333345,Strong Right
3255,The New Lede,.thenewlede.org,40.222222,Reliable; Analysis/Fact Reporting,-6.861111667,Skews Left
3256,ZME Science,.zmescience.com,41.35555533,Reliable; Analysis/Fact Reporting,-2.936508571,Middle
3257,Truthdig,.truthdig.com,36.79166688,Generally Reliable/Analysis OR Other Issues,-14.8518527,Strong Left
3258,iPatriot,.ipatriot.com,15.61616136,Unreliable; Misleading,20.14102577,Hyper-Partisan Right
3259,Identidad Latina Multimedia,.identidadlatina.com,39.12499938,Generally Reliable/Analysis OR Other Issues,-5.817205161,Middle
3260,El Puente News,.webelpuente.com,32.61904762,Generally Reliable/Analysis OR Other Issues,-12.97916563,Strong Left
3261,Jambalaya News Louisiana,.jambalayanews.com,40.777778,Reliable; Analysis/Fact Reporting,-2.61111,Middle
3262,El Planeta,.elplaneta.com,39.73333267,Generally Reliable/Analysis OR Other Issues,-1.833333889,Middle
3263,Qué Pasa Media Network,.quepasamedia.com,40.18518611,Reliable; Analysis/Fact Reporting,-2.349205714,Middle
3264,WLFI News 18,.wlfi.com,40.35555533,Reliable; Analysis/Fact Reporting,-0.4,Middle
3265,KTEN News,.kten.com,41.55555667,Reliable; Analysis/Fact Reporting,-0.177778,Middle
3266,WNKY News 40,.wnky.com,40.644444,Reliable; Analysis/Fact Reporting,0,Middle
3267,KEYC News Now,.keyc.com,40.9166675,Reliable; Analysis/Fact Reporting,-0.041666875,Middle
3268,KAVU Crossroads Today,.crossroadstoday.com,41.86666667,Reliable; Analysis/Fact Reporting,-0.4,Middle
3269,CBS WOWK 13 News Charleston–Huntington,.wowktv.com,41.27777778,Reliable; Analysis/Fact Reporting,0.092592778,Middle
3270,WSIL News 3,.wsiltv.com,41.098485,Reliable; Analysis/Fact Reporting,-0.378787727,Middle
3271,The Officer Tatum (YouTube),.tv.theofficertatum-youtube.adfontesmedia.com,21.07692385,Unreliable; Problematic,18.66666652,Hyper-Partisan Right
3272,CBS Texas KTVT: CBS News Texas at 6:00pm,.tv.cbsnewstexasat600pm.adfontesmedia.com,41.66667,Reliable; Analysis/Fact Reporting,0.77778,Middle
3273,97.1 The River,.971theriver.com,39.555556,Generally Reliable/Analysis OR Other Issues,0,Middle
3274,Easy 102.9 Jacksonville,.easy1029.com,40.64583375,Reliable; Analysis/Fact Reporting,0,Middle
3275,104.5 WOKV - Jacksonville,.wokv.com,42.60784294,Reliable; Analysis/Fact Reporting,0.8000005,Middle
3276,WDBO (website),.wdbo.com,40.48958375,Reliable; Analysis/Fact Reporting,-2.035087368,Middle
3277,98.9 WMMO,.wmmo.com,37.955556,Generally Reliable/Analysis OR Other Issues,0,Middle
3278,El Mundo Boston,.elmundoboston.com,39.57777733,Generally Reliable/Analysis OR Other Issues,-0.377778,Middle
3279,El Popular News,.elpopularnews.com,27.2916655,Mixed Reliability/Opinion OR Other Issues,-2.941175588,Middle
3280,El Lider USA,.elliderusa.com,37.911112,Generally Reliable/Analysis OR Other Issues,-4.638889583,Middle
3281,Herald-Standard,.heraldstandard.com,41.46666533,Reliable; Analysis/Fact Reporting,0.133333333,Middle
3282,Republican Herald,.republicanherald.com,41.68889,Reliable; Analysis/Fact Reporting,0,Middle
3283,El Vocero Hispano,.elvocero.net,41.55555533,Reliable; Analysis/Fact Reporting,-2.407407222,Middle
3284,CNN: CNN News Central (1pm-4pm ET),.tv.cnnnewscentral1pm-4pm.adfontesmedia.com,37.9166675,Generally Reliable/Analysis OR Other Issues,-11.5,Skews Left
3285,WENY News,.weny.com,42.47916688,Reliable; Analysis/Fact Reporting,-0.020833125,Middle
3286,WTHI News10,.wthitv.com,41.0625,Reliable; Analysis/Fact Reporting,-1.754385263,Middle
3287,CBS KMOV 4 St. Louis,.kmov.com,42.84444533,Reliable; Analysis/Fact Reporting,-1.833333333,Middle
3288,WALA FOX 10 News,.fox10tv.com,42.04444467,Reliable; Analysis/Fact Reporting,-0.088889333,Middle
3289,NBC Nashville WSMV 4,.wsmv.com,41.26666733,Reliable; Analysis/Fact Reporting,3.518519444,Middle
3290,Local 3 News WRCB Chattanooga,.local3news.com,41.355556,Reliable; Analysis/Fact Reporting,-0.066666667,Middle
3291,WWNY 7 News,.wwnytv.com,41.83333364,Reliable; Analysis/Fact Reporting,-0.060606364,Middle
3292,ABC7 Southwest Florida WZVN,.abc-7.com,41.622222,Reliable; Analysis/Fact Reporting,0.066666667,Middle
3293,Reclaim the Net,.reclaimthenet.org,27.01388875,Mixed Reliability/Opinion OR Other Issues,11.99074083,Skews Right
3294,Latino California,.latinocalifornia.com,34.75925833,Generally Reliable/Analysis OR Other Issues,-13.85380193,Strong Left
3295,Sur Florida,.surflorida.com,25.34127095,Mixed Reliability/Opinion OR Other Issues,2.033332667,Middle
3296,La Prensa Florida,.laprensafl.com,40.42105158,Reliable; Analysis/Fact Reporting,-2.060606818,Middle
3297,The Walrus,.thewalrus.ca,39.67647059,Generally Reliable/Analysis OR Other Issues,-6.044872308,Skews Left
3298,ZNetwork,.znetwork.org,22.07970913,Unreliable; Problematic,-23.88477383,Hyper-Partisan Left
3299,KPC News,.kpcnews.com,41.64583375,Reliable; Analysis/Fact Reporting,0,Middle
3300,Standard-Speaker,.standardspeaker.com,41.50000056,Reliable; Analysis/Fact Reporting,-2.111111905,Middle
3301,Key West Citizen,.keysnews.com,41.96296278,Reliable; Analysis/Fact Reporting,-0.555556111,Middle
3302,The Citizens' Voice,.citizensvoice.com,41.74999937,Reliable; Analysis/Fact Reporting,-0.791666875,Middle
3303,The Scranton Times-Tribune,.thetimes-tribune.com,40.56862824,Reliable; Analysis/Fact Reporting,0,Middle
3304,Costco Connection,.costco.com,36.04166625,Generally Reliable/Analysis OR Other Issues,-0.145833125,Middle
3305,American Diabetes Association,.diabetes.org,40.71111133,Reliable; Analysis/Fact Reporting,-0.2,Middle
3306,Nebraska Rural Electric Association (NREA),.nrea.org,35.29411824,Generally Reliable/Analysis OR Other Issues,0,Middle
3307,Slam Magazine,.slamonline.com,39.57894684,Generally Reliable/Analysis OR Other Issues,-0.280702105,Middle
3308,Sonoma Magazine,.sonomamag.com,36.5,Generally Reliable/Analysis OR Other Issues,0.129629444,Middle
3309,NewEngland.com - Yankee Magazine,.newengland.com,39.9583325,Generally Reliable/Analysis OR Other Issues,-0.104166875,Middle
3310,LaVozColorado,.lavozcolorado.com,40.89583313,Reliable; Analysis/Fact Reporting,-1.701755263,Middle
3311,"The American Society of Heating, Refrigerating and Air-Conditioning Engineers - ASHRAE",.ashrae.org,39.85416688,Generally Reliable/Analysis OR Other Issues,-0.604166875,Middle
3312,American Society of Landscape Architects,.asla.org,40.68888933,Reliable; Analysis/Fact Reporting,-6.822221667,Skews Left
3313,PharmTech,.pharmtech.com,39.533332,Generally Reliable/Analysis OR Other Issues,0,Middle
3314,LD+A Magazine - Lighting Design and Application,.ies.org,36.29166688,Generally Reliable/Analysis OR Other Issues,-0.083333125,Middle
3315,MSNBC: Ana Cabrera Reports,.tv.anacabrerareports.msnbc.com,38.400002,Generally Reliable/Analysis OR Other Issues,-13.69841143,Strong Left
3316,Mundo Latino Network,.mundolatinonetwork.com,38.57777733,Generally Reliable/Analysis OR Other Issues,-1.444445,Middle
3317,La Tribuna Hispana USA,.latribunahispana.com,39.84444467,Generally Reliable/Analysis OR Other Issues,-6.125000833,Skews Left
3318,HOY en Delaware,.hoyendelaware.com,39.89583313,Generally Reliable/Analysis OR Other Issues,-3.439394545,Middle
3319,AL DIA News,.aldianews.com,40.6666675,Reliable; Analysis/Fact Reporting,-3.052632105,Middle
3320,The Lid,.lidblog.com,16.9652775,Unreliable; Problematic,19.18840522,Hyper-Partisan Right
3321,Howie Carr,.howiecarrshow.com,15.43287028,Unreliable; Misleading,24.48275828,Hyper-Partisan Right
3322,TheRighting,.therighting.com,33.63157895,Generally Reliable/Analysis OR Other Issues,-12.33962302,Strong Left
3323,El Sol De Ohio,.elsoldeohio.com,39.91111067,Generally Reliable/Analysis OR Other Issues,-0.133333333,Middle
3324,Vision Hispana Newspaper,.visionhispanausa.com,40.37778,Reliable; Analysis/Fact Reporting,-0.044444667,Middle
3325,NewsNation: The Hill,.tv.thehill.adfontesmedia.com,34.11111048,Generally Reliable/Analysis OR Other Issues,4.333334583,Middle
3326,El Sol de Florida,.elsoldelaflorida.com,39.53333333,Generally Reliable/Analysis OR Other Issues,0,Middle
3327,El Periodico USA,.elperiodicousa.com,40.11111067,Reliable; Analysis/Fact Reporting,-3.682539524,Middle
3328,Hola News,.holanews.com,40.777778,Reliable; Analysis/Fact Reporting,-0.711111333,Middle
3329,Impacto,.impactomedia.com,41.216666,Reliable; Analysis/Fact Reporting,-1.362318261,Middle
3330,John Stossel,.johnstossel.com,21.54022966,Unreliable; Problematic,14.16666625,Strong Right
3331,Hollywood in Toto,.hollywoodintoto.com,26.49206333,Mixed Reliability/Opinion OR Other Issues,12.141666,Strong Right
3332,OpEd News,.opednews.com,19.25786113,Unreliable; Problematic,-24.75438621,Hyper-Partisan Left
3333,Dollars & Sense,.dollarsandsense.org,38.15555533,Generally Reliable/Analysis OR Other Issues,-13.90476127,Strong Left
3334,NBC 5 DFW KXAS: NBC 5 News at 6pm,.tv.nbcdfwnewsat6pm.adfontesmedia.com,43.55555333,Reliable; Analysis/Fact Reporting,-0.88889,Middle
3335,TheMix.net,.themix.net,27.60317381,Mixed Reliability/Opinion OR Other Issues,13.225001,Strong Right
3336,La Noticia,.lanoticia.com,40.93333333,Reliable; Analysis/Fact Reporting,0,Middle
3337,La Prensa de Minnesota,.laprensademn.com,39.666666,Generally Reliable/Analysis OR Other Issues,-5.902777083,Middle
3338,El Faro Latino,.elfarolatino.com,39.577778,Generally Reliable/Analysis OR Other Issues,-0.333333333,Middle
3339,CNN International: CNN Newsroom with Max Foster & Bianca Nobilo,.tv.cnnnewsroomwithmaxfosterandbiancanobilo.adfontesmedia.com,41.66666667,Reliable; Analysis/Fact Reporting,-8.333333333,Skews Left
3340,El Minnesota de Hoy,.elminnesotadehoy.com,38.577778,Generally Reliable/Analysis OR Other Issues,-2.055554583,Middle
3341,Mi Diario Panama,.midiario.com,38.57777733,Generally Reliable/Analysis OR Other Issues,0.288889333,Middle
3342,Latino Press - Detroit,.latinodetroit.com,35.59259278,Generally Reliable/Analysis OR Other Issues,0.044444667,Middle
3343,Newsmax: Carl Higbie Frontline,.tv.carlhigbiefrontline.adfontesmedia.com,8.62963,Unreliable; Misleading,27.266666,Hyper-Partisan Right
3344,Karen Hunter Show,.pod.karenhuntershow.adfontesmedia.com,18.733333,Unreliable; Problematic,-18.90243878,Hyper-Partisan Left
3345,El Sol Latino Newspaper,.elsolnewsmedia.com,39.82222267,Generally Reliable/Analysis OR Other Issues,-3.412699524,Middle
3346,Enlace Latino NC,.enlacelatinonc.org,41.95555533,Reliable; Analysis/Fact Reporting,-1.03174619,Middle
3347,Tork News,.tork.news,32.64705882,Generally Reliable/Analysis OR Other Issues,0,Middle
3348,FOX WDRB News Louisville,.wdrb.com,43.05555583,Reliable; Analysis/Fact Reporting,-0.111110833,Middle
3349,The Moultrie Observer,.moultrieobserver.com,44.04444267,Reliable; Analysis/Fact Reporting,-0.200000667,Middle
3350,La Prensa Latina,.laprensalatina.com,41.16666687,Reliable; Analysis/Fact Reporting,0.208333125,Middle
3351,Diario Digital STL,.diariodigitalstl.com,41.933334,Reliable; Analysis/Fact Reporting,-0.777778,Middle
3352,NBC KARK 4 News Little Rock,.kark.com,41.54166688,Reliable; Analysis/Fact Reporting,3.087720526,Middle
3353,Doral Family Journal,.doralfamilyjournal.com,41.77777667,Reliable; Analysis/Fact Reporting,0.022222,Middle
3354,El Chicago Hispano,.elchicagohispano.com,39.87499938,Generally Reliable/Analysis OR Other Issues,-0.833333125,Middle
3355,NewsNation: NewsNation Now With Nichole Berlie,.tv.newsnationnowithnicholeberlie.adfontesmedia.com,44.12280737,Reliable; Analysis/Fact Reporting,2.969696364,Middle
3356,We Got This Covered,.wegotthiscovered.com,25.48148167,Mixed Reliability/Opinion OR Other Issues,-12.25157208,Strong Left
3357,WSPA 7 News Spartanburg,.wspa.com,41.3733332,Reliable; Analysis/Fact Reporting,0.0666668,Middle
3358,WWLP 22 News,.wwlp.com,42.09803882,Reliable; Analysis/Fact Reporting,-0.058823529,Middle
3359,ABC WYTV 33 News,.wytv.com,41.19607824,Reliable; Analysis/Fact Reporting,0.039215882,Middle
3360,FOX 2 News KTVI St. Louis,.fox2now.com,41.74603143,Reliable; Analysis/Fact Reporting,-0.063491905,Middle
3361,WGNO ABC New Orleans,.wgno.com,41.66666647,Reliable; Analysis/Fact Reporting,0,Middle
3362,WHNT News 19,.whnt.com,41.51851889,Reliable; Analysis/Fact Reporting,-0.074073889,Middle
3363,KEYT News Channel 3-12 | KCOY News Channel 12 | KKFX Fox 11,.keyt.com,41.57777667,Reliable; Analysis/Fact Reporting,0.177778,Middle
3364,FOX 5 Atlanta WAGA: FOX5 News @ 6:00,.tv.fox5atlantanewsat6.adfontesmedia.com,43.55555333,Reliable; Analysis/Fact Reporting,-4.888886667,Middle
3365,FOX 26 Houston KRIV: The Newsedge: Early Edition,.tv.fox26houstonthenewsedgeearlyedition.adfontesmedia.com,41.77777667,Reliable; Analysis/Fact Reporting,0.555553333,Middle
3366,your NEWS,.yournews.com,27.58620828,Mixed Reliability/Opinion OR Other Issues,12.61728389,Strong Right
3367,CNN: The Whole Story with Anderson Cooper,.tv.thewholestorywithandersoncooper.adfontesmedia.com,48.000002,Reliable; Fact Reporting,-13.68888867,Strong Left
3368,CBS Philadelphia KYW: CBS News Philadelphia at 6:00pm,.tv.cbsnewsphiladelphiaat600pm.adfontesmedia.com,45.11111,Reliable; Analysis/Fact Reporting,0,Middle
3369,The Crime Wire,.thecrimewire.com,37.06666667,Generally Reliable/Analysis OR Other Issues,0,Middle
